name	eff-length	est_frags
ENST00000074304.9	6552.0	2.931529945477254e-07
ENST00000409540.7	3031.0	4.47809284878585e-07
ENST00000463367.1	1805.0	6.03196957272719e-08
ENST00000523221.1	2734.0	4.893372622676979e-07
ENST00000468638.1	435.0	2.0360162942712743e-07
ENST00000498026.1	299.0	5.575179782910477e-07
ENST00000409997.1	357.0	1.129895428614504e-19
ENST00000264968.7	8232.0	1.9701670741448604e-11
ENST00000393487.5	8182.0	1.982195120072008e-11
ENST00000462314.1	646.0	0.0
ENST00000464459.1	2292.0	8.710428343532688e-14
ENST00000480170.1	369.0	4.163565441046798e-07
ENST00000487588.5	282.0	6.880909790627428e-07
ENST00000422537.6	771.0	1.9785974623857184e-06
ENST00000464685.1	3070.0	1.0799569872942397e-07
ENST00000413710.2	883.0	7.623892415793766e-07
ENST00000289359.6	739.0	2.806595349640193e-06
ENST00000483721.1	514.0	2.6776575867241206e-07
ENST00000409107.1	462.0	2.7604628975477716e-06
ENST00000466880.5	379.0	6.717911016230472e-07
ENST00000438121.1	799.0	4.424667079926307e-08
ENST00000338148.7	2405.0	1.7109973034438073e-22
ENST00000465432.1	1552.0	2.6513843523082195e-22
ENST00000409236.6	9649.0	1.2505806613665105e-09
ENST00000317233.8	7935.0	1.5215960312119649e-09
ENST00000498090.1	1473.0	2.291409062964457e-18
ENST00000393437.7	13712.0	1.4573004460184653e-14
ENST00000420858.5	374.0	0.0
ENST00000418201.5	492.0	0.0
ENST00000264254.10	1137.0	0.0
ENST00000427588.2	13.0	6.133262819795318e-16
ENST00000485851.1	339.0	0.0
ENST00000462489.1	372.0	0.0
ENST00000495455.5	706.0	5.060944262292763e-08
ENST00000484091.1	330.0	0.0
ENST00000476609.1	3398.0	4.025303053908731e-26
ENST00000464994.5	409.0	0.0
ENST00000410023.5	4943.0	6.151241234055881e-22
ENST00000428188.1	182.0	0.0
ENST00000409369.1	1690.0	0.0
ENST00000450893.1	1127.0	0.0
ENST00000361360.3	2864.0	0.0
ENST00000595531.5	5395.0	1.4957200225565062e-11
ENST00000393359.6	5779.0	1.3963534280619671e-11
ENST00000258457.6	4568.0	6.1314529471014475e-15
ENST00000409177.5	4681.0	9.210159360885386e-16
ENST00000447958.1	374.0	2.2119336764491628e-20
ENST00000283148.11	1899.0	6.310504503957233e-06
ENST00000497604.1	2707.0	7.36946700625214e-07
ENST00000409501.7	1639.0	8.05191021514727e-06
ENST00000473338.1	1347.0	9.210764710444433e-07
ENST00000409032.5	1735.0	3.5987017777032037e-06
ENST00000470053.1	177.0	1.2639084489091145e-20
ENST00000441952.5	370.0	7.92183111782363e-06
ENST00000416298.5	501.0	5.12722286433091e-06
ENST00000444193.5	600.0	5.5156322070829286e-06
ENST00000457835.5	482.0	6.129776800620423e-06
ENST00000436241.1	302.0	3.026950290076364e-07
ENST00000479774.5	390.0	2.6234081540332373e-07
ENST00000479621.5	437.0	2.2683411369148344e-07
ENST00000483426.5	341.0	3.4375471880726087e-06
ENST00000474920.1	261.0	4.445548701295639e-07
ENST00000304514.11	5310.0	3.9791140946184864e-08
ENST00000409886.3	5394.0	3.9126380134604095e-08
ENST00000361686.8	6657.0	6.062366710216043e-14
ENST00000409382.7	7075.0	5.704194328949185e-14
ENST00000419159.2	108.0	0.0
ENST00000594764.5	470.0	1.2054821269582938e-23
ENST00000408999.3	5264.0	2.6213143807650684e-08
ENST00000447560.1	931.0	0.0
ENST00000495441.1	6166.0	3.2383704564709694e-14
ENST00000309863.10	7337.0	5.093872176003968e-09
ENST00000482325.5	6572.0	5.693951159574655e-09
ENST00000480863.1	5667.0	6.615933158258051e-09
ENST00000544547.5	4261.0	4.7321387792077763e-14
ENST00000393310.5	4192.0	4.8097840247827964e-14
ENST00000427719.1	439.0	2.8364499297558873e-18
ENST00000283195.10	11511.0	5.7719382635967405e-09
ENST00000425282.4	167.0	2.429148191011714e-17
ENST00000495924.1	446.0	1.1095638396567212e-15
ENST00000495506.1	344.0	1.8943424954930383e-15
ENST00000612530.1	54.0	1.5601164269277268e-20
ENST00000415095.5	1405.0	0.0
ENST00000356454.4	4457.0	4.9126960961114026e-11
ENST00000632044.1	623.0	1.2789774561769234e-07
ENST00000393283.5	3104.0	1.4389851150117207e-07
ENST00000272454.10	2707.0	1.6985163882464395e-07
ENST00000430736.5	363.0	1.0696037027992761e-07
ENST00000016946.7	7053.0	1.6508588987966735e-07
ENST00000441344.1	341.0	2.6712118233931523e-07
ENST00000482778.1	205.0	2.0914483405875107e-07
ENST00000472794.1	446.0	8.435136724690058e-08
ENST00000413468.1	1979.0	1.6877409348269053e-07
ENST00000495473.1	280.0	3.492054103016374e-07
ENST00000493394.1	760.0	4.671053724006726e-08
ENST00000477523.1	6702.0	3.092055373013244e-08
ENST00000638368.1	761.0	0.0
ENST00000262716.6	2124.0	0.0
ENST00000272462.2	2861.0	6.97812781591752e-14
ENST00000427178.1	870.0	8.662978280745593e-24
ENST00000316534.8	3556.0	8.550502086597e-22
ENST00000422492.1	157.0	0.0
ENST00000463822.1	6702.0	3.092055373013244e-08
ENST00000329516.7	6965.0	1.67634832301638e-07
ENST00000437167.1	406.0	2.1567308946231797e-07
ENST00000484024.5	1979.0	1.6877409348269053e-07
ENST00000330331.9	2648.0	1.7450011823850617e-07
ENST00000473101.1	344.0	3.0851888362212486e-10
ENST00000459645.1	277.0	3.542764575038753e-07
ENST00000490990.1	341.0	2.6712118233931523e-07
ENST00000446930.1	366.0	1.0598479724806388e-07
ENST00000480894.1	446.0	8.435136724690058e-08
ENST00000458252.1	547.0	6.70431231534324e-08
ENST00000401483.2	187.0	0.0
ENST00000414159.2	4195.0	2.785882085580359e-19
ENST00000371162.4	1844.0	1.347068807710609e-22
ENST00000438054.1	456.0	0.0
ENST00000622940.1	3180.0	1.5600381142483544e-16
ENST00000643447.1	1336.0	9.181503479593379e-19
ENST00000472377.1	4398.0	3.083057172987841e-16
ENST00000272559.4	1279.0	0.0
ENST00000409573.6	5765.0	1.3971330755850964e-11
ENST00000343936.4	11339.0	4.364277902338652e-17
ENST00000302558.7	5376.0	1.34519278541334e-07
ENST00000409750.5	5344.0	1.265462581190879e-07
ENST00000522286.5	1979.0	1.6877409348269053e-07
ENST00000330575.9	2648.0	1.3696853619153704e-07
ENST00000482903.1	344.0	3.0851888362212486e-10
ENST00000496537.1	341.0	2.6712118233931523e-07
ENST00000471422.1	446.0	8.435136724690058e-08
ENST00000636053.1	740.0	4.0092524373069065e-11
ENST00000233336.6	14069.0	1.057841196896532e-16
ENST00000438748.5	355.0	0.0
ENST00000424062.1	358.0	0.0
ENST00000409719.1	3072.0	2.6219981371717506e-11
ENST00000302450.10	4333.0	7.017299574586965e-22
ENST00000456759.1	69.0	2.1324035212301406e-12
ENST00000354115.6	1547.0	0.0
ENST00000441564.7	11034.0	2.2021115037652705e-11
ENST00000456685.5	1007.0	1.218122010073311e-18
ENST00000437551.5	2190.0	5.601136365945566e-19
ENST00000555766.1	1299.0	9.443024358299444e-19
ENST00000613966.1	3031.0	4.0470104392664714e-19
ENST00000554830.2	356.0	0.0
ENST00000608834.1	3243.0	1.36002267814729e-09
ENST00000259199.8	1612.0	1.409123716944666e-06
ENST00000416503.6	1465.0	1.2906883088809724e-06
ENST00000433343.6	1211.0	1.801965025404848e-06
ENST00000358604.7	1540.0	1.0258101238060376e-06
ENST00000463627.1	385.0	9.949351268769774e-07
ENST00000456188.5	1236.0	1.5550182976588753e-06
ENST00000490323.5	680.0	5.654301459568907e-07
ENST00000492566.1	792.0	5.950132554637919e-07
ENST00000490446.1	479.0	5.203351358318238e-10
ENST00000479583.5	3105.0	2.467578073857923e-07
ENST00000468417.1	2773.0	1.1282003752426706e-07
ENST00000453662.6	1484.0	1.693532453779803e-06
ENST00000538033.2	2600.0	8.201611323158669e-07
ENST00000437401.1	1198.0	4.238939169088001e-26
ENST00000393167.7	1979.0	5.455885586319623e-08
ENST00000409842.5	1779.0	3.947018347764367e-08
ENST00000413545.5	356.0	1.0921021689847502e-07
ENST00000393165.7	918.0	3.82082550537114e-08
ENST00000450954.5	1841.0	3.804663245452809e-08
ENST00000467600.5	685.0	5.2306013070746395e-08
ENST00000452831.5	1744.0	1.9432513862521778e-08
ENST00000465711.5	717.0	4.976399023602618e-08
ENST00000393166.7	852.0	8.900377838191429e-08
ENST00000409875.5	2082.0	5.161217032359147e-08
ENST00000376439.3	423.0	8.985207528110393e-08
ENST00000409121.6	2032.0	3.4240122055986185e-08
ENST00000493876.2	442.0	8.521989671617951e-08
ENST00000477218.1	375.0	4.162357693261541e-18
ENST00000478880.5	1576.0	2.1592815184249076e-08
ENST00000494909.5	2704.0	1.2360455607463711e-08
ENST00000486403.1	2286.0	1.4688509352168194e-08
ENST00000469702.5	584.0	2.759923606601563e-10
ENST00000435407.1	216.0	0.0
ENST00000420579.1	378.0	0.0
ENST00000263238.6	6518.0	0.0
ENST00000484165.1	476.0	8.832379568268418e-20
ENST00000414886.5	578.0	0.0
ENST00000409811.5	1903.0	0.0
ENST00000334816.11	476.0	0.0
ENST00000409877.5	750.0	0.0
ENST00000414534.1	309.0	0.0
ENST00000535617.5	454.0	0.0
ENST00000542275.5	557.0	0.0
ENST00000627305.2	420.0	0.0
ENST00000488358.1	389.0	0.0
ENST00000443972.5	3094.0	2.4419757406604402e-24
ENST00000420482.5	368.0	3.119157913393984e-31
ENST00000452780.1	6210.0	0.0
ENST00000419902.2	1116.0	0.0
ENST00000624478.1	1312.0	1.5259612202158074e-13
ENST00000477693.1	896.0	1.369027750161912e-18
ENST00000440317.1	528.0	3.324643055405668e-09
ENST00000459787.1	558.0	0.0
ENST00000564121.1	4276.0	2.314618669537786e-16
ENST00000484253.1	672.0	0.0
ENST00000335247.11	4201.0	3.102110453318789e-32
ENST00000409327.1	1892.0	0.0
ENST00000412499.1	2625.0	1.383121890568109e-07
ENST00000433673.1	2490.0	4.850672290011163e-09
ENST00000631170.2	534.0	0.0
ENST00000629928.2	378.0	0.0
ENST00000609697.1	652.0	2.398931598222958e-32
ENST00000410011.5	2135.0	0.0
ENST00000272645.8	4842.0	3.4285186184770065e-20
ENST00000365662.1	5.0	0.0
ENST00000259253.10	10450.0	3.8470264422366834e-14
ENST00000412425.1	2254.0	2.1954990198361962e-16
ENST00000624615.1	1699.0	1.1830893415635224e-13
ENST00000410061.3	2875.0	1.1719411064112742e-08
ENST00000449170.2	3593.0	1.0176979507105695e-15
ENST00000427638.1	1641.0	2.0704834446942367e-08
ENST00000434929.1	606.0	0.0
ENST00000409234.3	671.0	0.0
ENST00000409031.5	4696.0	0.0
ENST00000437982.1	421.0	2.886227182437982e-08
ENST00000458676.1	1607.0	0.0
ENST00000259239.7	1540.0	8.67450454756043e-06
ENST00000409935.5	758.0	2.398917513679238e-05
ENST00000490895.5	576.0	7.140153034358427e-06
ENST00000464432.5	739.0	1.2228926714419238e-05
ENST00000462392.5	1593.0	6.292422411605782e-06
ENST00000473689.5	677.0	1.2510503850292147e-05
ENST00000470672.1	416.0	5.250552653730455e-07
ENST00000477375.5	364.0	1.4674463430660355e-05
ENST00000409649.5	622.0	2.1401145705766948e-05
ENST00000456713.1	260.0	9.777891410471702e-06
ENST00000495606.5	346.0	6.676393807788632e-07
ENST00000460766.5	2179.0	6.237144514999657e-06
ENST00000428740.5	724.0	1.9325292697673135e-05
ENST00000452955.1	723.0	2.708339365422363e-05
ENST00000460100.1	521.0	9.690898870309626e-06
ENST00000462357.1	333.0	6.997937337632872e-06
ENST00000475074.1	312.0	3.0116150547759386e-05
ENST00000615602.1	64.0	2.062958379998615e-14
ENST00000409982.1	839.0	4.140694707781805e-13
ENST00000621673.4	1244.0	0.0
ENST00000621608.1	64.0	2.0381680802475017e-14
ENST00000420048.1	205.0	0.0
ENST00000434289.1	362.0	7.5197510016814755e-22
ENST00000446213.2	1073.0	0.0
ENST00000409359.6	5289.0	0.0
ENST00000526381.2	4588.0	3.042073618823122e-19
ENST00000409158.5	2077.0	5.249518739327748e-12
ENST00000403716.5	4149.0	2.628204738358579e-12
ENST00000439822.6	3977.0	2.7417476729049143e-12
ENST00000234115.10	4008.0	2.7196290826715013e-12
ENST00000487980.5	400.0	2.5922357750738027e-22
ENST00000438882.6	1260.0	0.0
ENST00000409612.5	2010.0	5.42327996303081e-12
ENST00000409279.1	2288.0	4.76540159136207e-12
ENST00000560285.5	1539.0	1.226007413453539e-21
ENST00000451959.1	1025.0	2.3934612165616743e-18
ENST00000623617.2	2832.0	2.4205039416249377e-08
ENST00000635979.1	265.0	1.8674283541008464e-15
ENST00000430812.1	1455.0	0.0
ENST00000449922.1	379.0	2.0562046788482905e-09
ENST00000609270.1	380.0	2.3264252765037845e-07
ENST00000445782.2	780.0	2.559526801691773e-13
ENST00000491265.1	2626.0	1.326622164847531e-12
ENST00000454549.6	730.0	6.778979068834818e-16
ENST00000468650.1	562.0	1.104682506462225e-17
ENST00000623129.1	1125.0	0.0
ENST00000419362.1	2009.0	2.4632427654642365e-16
ENST00000450396.1	22.0	1.603408556177792e-22
ENST00000481691.5	3053.0	1.6506035006556738e-16
ENST00000608279.1	1482.0	0.0
ENST00000428857.1	477.0	0.0
ENST00000452925.1	511.0	0.0
ENST00000416042.1	34.0	0.0
ENST00000638025.1	4150.0	0.0
ENST00000487003.5	3306.0	3.0099892727952684e-33
ENST00000401392.5	6620.0	1.3691517836317747e-18
ENST00000536680.5	6743.0	1.3441768956906206e-18
ENST00000472452.1	623.0	1.1340360620160638e-10
ENST00000463230.5	2041.0	3.070582191605614e-30
ENST00000443537.2	510.0	6.111840246474139e-15
ENST00000483065.1	377.0	2.1923328765215418e-20
ENST00000415164.5	348.0	0.0
ENST00000490163.5	3194.0	0.0
ENST00000594219.6	1220.0	1.2733183841053143e-32
ENST00000597450.1	1194.0	1.3010455850992322e-32
ENST00000627657.2	111.0	0.0
ENST00000598565.5	587.0	2.646419810235917e-32
ENST00000399447.7	762.0	2.038646231767704e-32
ENST00000629483.2	723.0	0.0
ENST00000613688.1	527.0	2.94771997838422e-32
ENST00000409817.1	1695.0	0.0
ENST00000414479.1	327.0	3.5102500262335636e-31
ENST00000391123.1	6.0	0.0
ENST00000427150.1	1053.0	8.612360257626685e-19
ENST00000431985.5	728.0	1.1353152517950447e-20
ENST00000414911.1	667.0	1.2391446826188822e-20
ENST00000449869.1	242.0	0.0
ENST00000562796.1	2564.0	8.668889345950432e-12
ENST00000264170.8	15116.0	3.063485380205002e-30
ENST00000409869.5	2768.0	1.1296907023875033e-07
ENST00000295095.10	1575.0	1.2359286766663855e-06
ENST00000552641.5	886.0	1.2174589268297728e-06
ENST00000460776.5	321.0	1.3098137083759476e-06
ENST00000474474.5	137.0	1.0077774645236388e-06
ENST00000469117.5	234.0	1.2307370395447389e-06
ENST00000548800.1	427.0	1.1064631852880682e-07
ENST00000548242.5	340.0	1.2808403848336124e-06
ENST00000548929.1	423.0	2.0151153594010084e-07
ENST00000552289.1	153.0	4.3712445848932793e-07
ENST00000549436.5	642.0	6.161627143461976e-08
ENST00000419455.1	145.0	3.332445834853888e-07
ENST00000549060.1	337.0	4.7139726513641453e-07
ENST00000363417.1	5.0	0.0
ENST00000392869.6	10314.0	3.3309475756398073e-09
ENST00000491448.5	2256.0	0.0
ENST00000636732.2	4873.0	0.0
ENST00000634873.1	444.0	0.0
ENST00000609842.5	610.0	0.0
ENST00000600679.5	796.0	0.0
ENST00000594471.5	640.0	0.0
ENST00000630451.2	490.0	0.0
ENST00000608432.5	394.0	1.0671897618233506e-32
ENST00000629585.2	480.0	3.89205032488827e-26
ENST00000602041.5	542.0	7.757800113623619e-33
ENST00000596034.5	521.0	8.070494551984646e-33
ENST00000628794.2	454.0	9.261514673092513e-33
ENST00000605238.3	343.0	0.0
ENST00000418416.1	207.0	0.0
ENST00000427568.1	1346.0	1.394856273151896e-26
ENST00000424233.1	487.0	0.0
ENST00000241416.11	5528.0	1.2054674526642167e-08
ENST00000535787.5	4966.0	1.3456567486173132e-08
ENST00000462659.1	546.0	4.3315537221408434e-08
ENST00000404590.1	2167.0	3.193497256162406e-08
ENST00000488761.1	538.0	2.5003473346618968e-15
ENST00000637445.1	758.0	0.0
ENST00000625666.1	315.0	0.0
ENST00000445109.1	12.0	9.690286018013454e-25
ENST00000457184.5	524.0	0.0
ENST00000331426.5	3992.0	1.000221713427512e-13
ENST00000243326.9	14803.0	4.572890879949299e-17
ENST00000636901.1	7506.0	0.0
ENST00000635890.1	3367.0	0.0
ENST00000637942.1	3820.0	7.448272369283912e-35
ENST00000636762.1	2991.0	0.0
ENST00000637779.1	1572.0	0.0
ENST00000635731.1	4099.0	1.964995258108817e-11
ENST00000636947.1	5375.0	1.570288536850364e-18
ENST00000637884.1	8033.0	1.9684085773604436e-20
ENST00000475848.2	974.0	1.132155305427563e-17
ENST00000494589.1	356.0	0.0
ENST00000363014.1	6.0	0.0
ENST00000545856.5	1158.0	0.0
ENST00000495469.5	1108.0	0.0
ENST00000446233.1	748.0	0.0
ENST00000454537.1	227.0	0.0
ENST00000295101.2	4821.0	6.30690425636553e-22
ENST00000383991.1	6.0	0.0
ENST00000450741.1	634.0	1.1887881674256482e-23
ENST00000424077.1	810.0	0.0
ENST00000540309.5	1761.0	0.0
ENST00000434574.1	493.0	3.287188312257526e-10
ENST00000443768.1	1279.0	2.224581739692302e-34
ENST00000421462.5	2899.0	0.0
ENST00000393397.2	600.0	4.016647527150036e-25
ENST00000496406.1	7386.0	3.852206938893114e-35
ENST00000551504.5	542.0	0.0
ENST00000472953.1	4006.0	2.2846231706697206e-11
ENST00000541068.6	394.0	0.0
ENST00000483316.1	6638.0	8.974814672173656e-11
ENST00000449832.1	565.0	3.9538560621070254e-12
ENST00000263636.4	6686.0	1.129890841940209e-18
ENST00000283243.12	14171.0	1.04098064899945e-13
ENST00000491781.5	1333.0	0.0
ENST00000494976.1	436.0	0.0
ENST00000446228.5	3469.0	0.0
ENST00000432251.1	419.0	0.0
ENST00000482917.1	400.0	0.0
ENST00000488342.5	1783.0	0.0
ENST00000493868.5	6132.0	1.1926251592584211e-15
ENST00000417151.1	110.0	2.848304210513351e-17
ENST00000470576.1	496.0	0.0
ENST00000421875.5	1488.0	0.0
ENST00000314499.11	11588.0	0.0
ENST00000425688.1	579.0	0.0
ENST00000243344.7	5282.0	1.2082248066877878e-30
ENST00000447809.2	2105.0	5.827310607239994e-19
ENST00000642141.1	721.0	5.238174383205303e-21
ENST00000643258.1	7265.0	0.0
ENST00000497562.1	641.0	7.720210173567382e-16
ENST00000295237.10	5046.0	0.0
ENST00000392690.3	4894.0	7.294678018305608e-11
ENST00000594941.5	570.0	0.0
ENST00000471833.1	353.0	0.0
ENST00000421979.1	294.0	0.0
ENST00000295240.7	3275.0	6.095969659424886e-14
ENST00000392663.6	2907.0	6.867664591601767e-14
ENST00000472667.1	2505.0	7.896957387723175e-14
ENST00000417376.5	487.0	1.9070094715211116e-36
ENST00000260970.7	6168.0	6.791733574855304e-07
ENST00000433207.5	1285.0	1.97181452873606e-06
ENST00000409714.7	2415.0	2.562132415827207e-06
ENST00000530152.5	490.0	1.377692039599561e-06
ENST00000462903.5	1316.0	1.3621898708785872e-06
ENST00000448752.6	2298.0	2.7738197361571746e-06
ENST00000418888.5	325.0	1.0507359871016248e-06
ENST00000414307.5	862.0	1.1955219850092103e-06
ENST00000417938.2	327.0	4.889511230814175e-07
ENST00000482772.5	782.0	2.765805222923366e-06
ENST00000466142.1	535.0	1.197397912560127e-06
ENST00000379462.3	593.0	1.1585309829924927e-16
ENST00000438642.6	3810.0	3.219550824518237e-19
ENST00000409044.7	5248.0	1.5749037791668733e-21
ENST00000602629.1	5104.0	1.619336801149638e-21
ENST00000625384.2	744.0	0.0
ENST00000595528.5	518.0	0.0
ENST00000629469.2	609.0	0.0
ENST00000608716.5	657.0	1.8670454553204648e-18
ENST00000609097.5	643.0	0.0
ENST00000609666.5	695.0	0.0
ENST00000442456.4	1949.0	2.539104939491899e-16
ENST00000612742.4	7932.0	2.8887710054352566e-14
ENST00000375258.8	8003.0	1.0092731554812985e-11
ENST00000438609.5	781.0	0.0
ENST00000428525.1	148.0	0.0
ENST00000375255.7	5628.0	0.0
ENST00000436317.1	558.0	1.2002286512494157e-16
ENST00000458547.1	310.0	7.571595005649121e-12
ENST00000494587.1	349.0	1.4264796294044772e-15
ENST00000457761.6	1442.0	8.436688131263319e-25
ENST00000392584.2	3409.0	3.598326052537915e-19
ENST00000491440.1	67.0	0.0
ENST00000282077.7	13993.0	3.675107429587558e-16
ENST00000338983.7	6979.0	2.867715402071384e-14
ENST00000476618.5	3810.0	2.6878418284892554e-11
ENST00000468359.1	706.0	0.0
ENST00000456671.1	264.0	0.0
ENST00000440547.1	760.0	1.2333393490921195e-06
ENST00000624790.1	2929.0	0.0
ENST00000377973.4	361.0	8.422599822040659e-21
ENST00000437944.5	941.0	1.2697618424386906e-07
ENST00000548868.5	1394.0	1.1215695606926009e-07
ENST00000458563.5	604.0	2.1792434441870998e-07
ENST00000490927.5	729.0	2.466611368249777e-07
ENST00000409673.7	1588.0	1.5545571024632903e-07
ENST00000272732.10	2837.0	1.4297502683737286e-07
ENST00000424069.5	348.0	1.7296199243580585e-08
ENST00000488349.1	368.0	0.0
ENST00000427038.5	639.0	1.207236603748448e-07
ENST00000548031.1	518.0	2.650969004968866e-07
ENST00000548921.5	1474.0	7.560419729414038e-08
ENST00000549848.5	743.0	1.0404068522926397e-07
ENST00000475928.1	458.0	1.6972081744918876e-07
ENST00000614352.4	7121.0	4.608021428729708e-09
ENST00000392552.6	6530.0	5.029485743324351e-09
ENST00000392551.6	4676.0	7.053295094495729e-09
ENST00000295500.8	3730.0	8.875359064894262e-09
ENST00000313760.4	161.0	1.8799906733470065e-22
ENST00000384238.1	6.0	0.0
ENST00000488830.6	588.0	0.0
ENST00000409219.5	1266.0	0.0
ENST00000416004.1	1679.0	0.0
ENST00000444573.1	361.0	0.0
ENST00000469597.1	384.0	0.0
ENST00000272748.8	7410.0	6.696131244327286e-17
ENST00000544803.5	7447.0	6.662861893437557e-17
ENST00000339037.3	638.0	5.681296337125905e-08
ENST00000581696.1	4.0	0.0
ENST00000447413.1	982.0	1.902427429199188e-26
ENST00000606200.1	364.0	2.7230939757994986e-15
ENST00000355689.5	5775.0	0.0
ENST00000286063.10	9075.0	2.7067100005512477e-19
ENST00000412133.5	541.0	0.0
ENST00000424099.1	288.0	0.0
ENST00000453026.6	1807.0	2.497282228300332e-19
ENST00000645572.1	1706.0	0.0
ENST00000642192.1	986.0	0.0
ENST00000233092.10	830.0	0.0
ENST00000234453.9	13680.0	1.2181132556261686e-08
ENST00000453653.5	549.0	6.300611521470235e-07
ENST00000461474.1	328.0	2.834049840103458e-07
ENST00000592161.1	387.0	0.0
ENST00000589391.5	611.0	0.0
ENST00000625480.2	433.0	9.79889833828879e-18
ENST00000627661.2	606.0	1.4973321401400835e-17
ENST00000624360.1	4206.0	3.946953672381144e-20
ENST00000409284.1	6760.0	2.1961485423129387e-16
ENST00000435411.6	11333.0	7.448772150962681e-15
ENST00000476089.1	1646.0	1.4886370092587986e-07
ENST00000339307.8	1203.0	9.199526203350002e-07
ENST00000397033.6	3989.0	3.119509019146559e-06
